dataset_id,isolate_id,antibiotic,prediction,sequence_support,marker_summary,callable,basic_qc_status,phenotype,phenotype_quality,phenotype_recomputed,mic_raw,mic_numeric,mic_operator,borderline_mic,ast_method,medium,breakpoint_standard,breakpoint_version,near_clone_group,lineage_recomputed,country,bootstrap_unit,analysis_status,correct,development_5nn_distance,development_5nn_percentile,outcome,error
ZENODO_10369064,S07,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0473,SNP_CLUSTER_03,China,NCG0473,PRIMARY,yes,0.1165257027568679,0.021739130434782608,TP,False
ZENODO_10369064,S08,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0474,SNP_CLUSTER_03,China,NCG0474,PRIMARY,yes,0.1000293142342874,0.0024154589371980675,TN,False
ZENODO_10369064,S08,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0474,SNP_CLUSTER_03,China,NCG0474,PRIMARY,yes,0.1000293142342874,0.0024154589371980675,TP,False
ZENODO_10369064,S09,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0475,SNP_CLUSTER_03,China,NCG0475,PRIMARY,yes,0.6591659568136111,0.7294685990338164,TN,False
ZENODO_10369064,S10,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0476,SNP_CLUSTER_03,China,NCG0476,PRIMARY,yes,0.1047103355306592,0.004830917874396135,TP,False
ZENODO_10369064,S10,levofloxacin,R,RAW_READ_SUPPORTED,N87N;A88A;D91N,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0476,SNP_CLUSTER_03,China,NCG0476,PRIMARY,yes,0.1047103355306592,0.004830917874396135,TP,False
ZENODO_10369064,S11,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0052;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0477,SNP_CLUSTER_03,China,NCG0477,PRIMARY,yes,0.1581577908521082,0.09903381642512077,TN,False
ZENODO_10369064,S11,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0477,SNP_CLUSTER_03,China,NCG0477,PRIMARY,yes,0.1581577908521082,0.09903381642512077,TN,False
ZENODO_10369064,S12,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0478,SNP_CLUSTER_03,China,NCG0478,PRIMARY,yes,0.1112840329109825,0.012077294685990338,TP,False
ZENODO_10369064,S12,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0478,SNP_CLUSTER_03,China,NCG0478,PRIMARY,yes,0.1112840329109825,0.012077294685990338,TN,False
ZENODO_10369064,S13,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0479,SNP_CLUSTER_03,China,NCG0479,PRIMARY,yes,0.1219075729978559,0.028985507246376812,TN,False
ZENODO_10369064,S13,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0479,SNP_CLUSTER_03,China,NCG0479,PRIMARY,yes,0.1219075729978559,0.028985507246376812,TN,False
ZENODO_10369064,S14,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0303,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0480,SNP_CLUSTER_03,China,NCG0480,PRIMARY,yes,0.1303269307613083,0.04830917874396135,TN,False
ZENODO_10369064,S14,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0480,SNP_CLUSTER_03,China,NCG0480,PRIMARY,yes,0.1303269307613083,0.04830917874396135,TP,False
ZENODO_10369064,S15,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0481,SNP_CLUSTER_03,China,NCG0481,PRIMARY,yes,0.1238252383175924,0.028985507246376812,TP,False
ZENODO_10369064,S15,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0481,SNP_CLUSTER_03,China,NCG0481,PRIMARY,yes,0.1238252383175924,0.028985507246376812,TN,False
ZENODO_10369064,S16,levofloxacin,R,RAW_READ_SUPPORTED,N87N;A88A;D91G,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0482,SNP_CLUSTER_03,China,NCG0482,PRIMARY,yes,0.0944377703458317,0.0024154589371980675,TP,False
ZENODO_10369064,S17,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0102,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0483,SNP_CLUSTER_03,China,NCG0483,PRIMARY,yes,0.1335252976268549,0.05555555555555555,TN,False
ZENODO_10369064,S17,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0483,SNP_CLUSTER_03,China,NCG0483,PRIMARY,yes,0.1335252976268549,0.05555555555555555,TN,False
ZENODO_10369064,S18,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0484,SNP_CLUSTER_03,China,NCG0484,PRIMARY,yes,0.1270042779545935,0.033816425120772944,TN,False
ZENODO_10369064,S18,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0484,SNP_CLUSTER_03,China,NCG0484,PRIMARY,yes,0.1270042779545935,0.033816425120772944,TN,False
ZENODO_10369064,S19,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0074;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0485,SNP_CLUSTER_03,China,NCG0485,PRIMARY,yes,0.1152539858606854,0.01932367149758454,TP,False
ZENODO_10369064,S19,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0485,SNP_CLUSTER_03,China,NCG0485,PRIMARY,yes,0.1152539858606854,0.01932367149758454,TP,False
ZENODO_10369064,S20,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0486,SNP_CLUSTER_03,China,NCG0486,PRIMARY,yes,0.1148853191144459,0.01932367149758454,TP,False
ZENODO_10369064,S20,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0486,SNP_CLUSTER_03,China,NCG0486,PRIMARY,yes,0.1148853191144459,0.01932367149758454,TN,False
ZENODO_10369064,S23,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0487,SNP_CLUSTER_03,China,NCG0487,PRIMARY,yes,0.0896798655603079,0.0,TN,False
ZENODO_10369064,S23,levofloxacin,R,RAW_READ_SUPPORTED,N87N;A88A;D91G,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0487,SNP_CLUSTER_03,China,NCG0487,PRIMARY,yes,0.0896798655603079,0.0,TP,False
ZENODO_10369064,S24,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0488,SNP_CLUSTER_03,China,NCG0488,PRIMARY,yes,0.1247943960850796,0.03140096618357488,TN,False
ZENODO_10369064,S24,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0488,SNP_CLUSTER_03,China,NCG0488,PRIMARY,yes,0.1247943960850796,0.03140096618357488,TN,False
ZENODO_10369064,S25,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0489,SNP_CLUSTER_03,China,NCG0489,PRIMARY,yes,0.1178634591833433,0.021739130434782608,TN,False
ZENODO_10369064,S26,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0490,SNP_CLUSTER_03,China,NCG0490,PRIMARY,yes,0.1292126989192915,0.04589371980676329,TN,False
ZENODO_10369064,S26,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0490,SNP_CLUSTER_03,China,NCG0490,PRIMARY,yes,0.1292126989192915,0.04589371980676329,TN,False
ZENODO_10369064,S28,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0491,SNP_CLUSTER_03,China,NCG0491,PRIMARY,yes,0.1119585471951681,0.014492753623188406,TP,False
ZENODO_10369064,S28,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0491,SNP_CLUSTER_03,China,NCG0491,PRIMARY,no,0.1119585471951681,0.014492753623188406,FN,True
ZENODO_10369064,S29,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0492,SNP_CLUSTER_03,China,NCG0492,PRIMARY,no,0.1385035582280797,0.06521739130434782,FN,True
ZENODO_10369064,S30,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0493,SNP_CLUSTER_03,China,NCG0493,PRIMARY,yes,0.1113077405315808,0.012077294685990338,TN,False
ZENODO_10369064,S30,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0493,SNP_CLUSTER_03,China,NCG0493,PRIMARY,yes,0.1113077405315808,0.012077294685990338,TN,False
ZENODO_10369064,S31,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0494,SNP_CLUSTER_03,China,NCG0494,PRIMARY,yes,0.1552983872083461,0.09420289855072464,TN,False
ZENODO_10369064,S31,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0494,SNP_CLUSTER_03,China,NCG0494,PRIMARY,yes,0.1552983872083461,0.09420289855072464,TN,False
ZENODO_10369064,S32,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.9775,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0495,SNP_CLUSTER_03,China,NCG0495,PRIMARY,yes,0.0964745408822631,0.0024154589371980675,TP,False
ZENODO_10369064,S32,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0495,SNP_CLUSTER_03,China,NCG0495,PRIMARY,yes,0.0964745408822631,0.0024154589371980675,TP,False
ZENODO_10369064,S34,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0496,SNP_CLUSTER_03,China,NCG0496,PRIMARY,yes,0.1058335448719315,0.007246376811594203,TP,False
ZENODO_10369064,S34,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0496,SNP_CLUSTER_03,China,NCG0496,PRIMARY,no,0.1058335448719315,0.007246376811594203,FN,True
ZENODO_10369064,S35,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0497,SNP_CLUSTER_03,China,NCG0497,PRIMARY,yes,0.1188654357479814,0.021739130434782608,TN,False
ZENODO_10369064,S35,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0497,SNP_CLUSTER_03,China,NCG0497,PRIMARY,yes,0.1188654357479814,0.021739130434782608,TN,False
ZENODO_10369064,S36,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0498,SNP_CLUSTER_03,China,NCG0498,PRIMARY,yes,0.1164481428188288,0.021739130434782608,TN,False
ZENODO_10369064,S36,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0498,SNP_CLUSTER_03,China,NCG0498,PRIMARY,yes,0.1164481428188288,0.021739130434782608,TN,False
ZENODO_10369064,S37,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0499,SNP_CLUSTER_03,China,NCG0499,PRIMARY,yes,0.1024208017306019,0.0024154589371980675,TN,False
ZENODO_10369064,S37,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0499,SNP_CLUSTER_03,China,NCG0499,PRIMARY,yes,0.1024208017306019,0.0024154589371980675,TN,False
ZENODO_10369064,S39,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.9500,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0500,SNP_CLUSTER_03,China,NCG0500,PRIMARY,yes,0.1771544220384342,0.11352657004830918,TP,False
ZENODO_10369064,S39,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0500,SNP_CLUSTER_03,China,NCG0500,PRIMARY,yes,0.1771544220384342,0.11352657004830918,TP,False
ZENODO_10369064,S41,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0629,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0501,SNP_CLUSTER_03,China,NCG0501,PRIMARY,yes,0.1146397733989133,0.014492753623188406,TN,False
ZENODO_10369064,S41,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0501,SNP_CLUSTER_03,China,NCG0501,PRIMARY,yes,0.1146397733989133,0.014492753623188406,TN,False
ZENODO_10369064,S42,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.9878,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0502,SNP_CLUSTER_03,China,NCG0502,PRIMARY,yes,0.368765368612461,0.4420289855072464,TP,False
ZENODO_10369064,S42,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0502,SNP_CLUSTER_03,China,NCG0502,PRIMARY,yes,0.368765368612461,0.4420289855072464,TP,False
ZENODO_10369064,S43,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0503,SNP_CLUSTER_03,China,NCG0503,PRIMARY,yes,0.0935011205477559,0.0024154589371980675,TP,False
ZENODO_10369064,S43,levofloxacin,R,RAW_READ_SUPPORTED,N87I;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0503,SNP_CLUSTER_03,China,NCG0503,PRIMARY,yes,0.0935011205477559,0.0024154589371980675,TP,False
ZENODO_10369064,S45,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0504,SNP_CLUSTER_01,China,NCG0504,PRIMARY,yes,0.7834546214427718,0.8164251207729468,TP,False
ZENODO_10369064,S45,levofloxacin,R,RAW_READ_SUPPORTED,N87N;A88A;D91N,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0504,SNP_CLUSTER_01,China,NCG0504,PRIMARY,yes,0.7834546214427718,0.8164251207729468,TP,False
ZENODO_10369064,S46,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.9714,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0505,SNP_CLUSTER_03,China,NCG0505,PRIMARY,yes,0.116197539648353,0.021739130434782608,TP,False
ZENODO_10369064,S48,clarithromycin,R,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:1.0000,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0506,SNP_CLUSTER_03,China,NCG0506,PRIMARY,yes,0.1337454436076713,0.05555555555555555,TP,False
ZENODO_10369064,S48,levofloxacin,R,RAW_READ_SUPPORTED,N87K;A88A;D91D,yes,PASS,R,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0506,SNP_CLUSTER_03,China,NCG0506,PRIMARY,yes,0.1337454436076713,0.05555555555555555,TP,False
ZENODO_10369064,S49,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0069,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0507,SNP_CLUSTER_03,China,NCG0507,PRIMARY,yes,0.2444519170763925,0.17391304347826086,TN,False
ZENODO_10369064,S49,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0507,SNP_CLUSTER_03,China,NCG0507,PRIMARY,yes,0.2444519170763925,0.17391304347826086,TN,False
ZENODO_10369064,S50,clarithromycin,S,RAW_READ_POOLED_23S_WITH_COPY_AUDIT,A2142:0.0000;A2143:0.0000,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0508,SNP_CLUSTER_03,China,NCG0508,PRIMARY,yes,0.1133449324294648,0.014492753623188406,TN,False
ZENODO_10369064,S50,levofloxacin,S,RAW_READ_SUPPORTED,N87N;A88A;D91D,yes,PASS,S,B_categorical_public_exact_link_custom_threshold,,,,,unknown,Kirby-Bauer disk diffusion,Columbia blood agar,study-defined,Supplementary Figure 1 zone-diameter thresholds,NCG0508,SNP_CLUSTER_03,China,NCG0508,PRIMARY,yes,0.1133449324294648,0.014492753623188406,TN,False
