dataset_id,isolate_id,antibiotic,mic_raw,mic_numeric,mic_operator,unit,ast_method,medium,incubation,breakpoint_standard,breakpoint_version,susceptibility_original,susceptibility_recomputed,borderline_mic,phenotype_quality
HPGP_GLOBAL,ARG-005,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-006,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-006,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-007,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-007,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-008,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-008,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-009,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-009,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-010,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,ARG-010,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-002,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-002,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-006,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-006,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-009,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-009,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-010,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-010,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-013,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-013,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-014,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-014,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-017,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-017,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-018,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-018,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-020,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-020,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,BRA-022,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
